[2022-12-04 04:37:26,380: INFO/MainProcess] beat: Starting...
[2022-12-04 04:46:39,511: INFO/MainProcess] Scheduler: Sending due task run-task-ten-seconds (extract)
[2022-12-04 04:46:46,414: INFO/MainProcess] Scheduler: Sending due task run-task-ten-seconds (extract)
[2022-12-04 04:46:49,511: INFO/MainProcess] Scheduler: Sending due task run-task-ten-seconds (extract)
[2022-12-04 04:46:56,414: INFO/MainProcess] Scheduler: Sending due task run-task-ten-seconds (extract)
[2022-12-04 04:46:59,511: INFO/MainProcess] Scheduler: Sending due task run-task-ten-seconds (extract)
[2022-12-04 04:47:06,414: INFO/MainProcess] Scheduler: Sending due task run-task-ten-seconds (extract)
[2022-12-04 04:47:09,511: INFO/MainProcess] Scheduler: Sending due task run-task-ten-seconds (extract)
[2022-12-04 04:47:16,414: INFO/MainProcess] Scheduler: Sending due task run-task-ten-seconds (extract)
[2022-12-04 04:47:19,512: INFO/MainProcess] Scheduler: Sending due task run-task-ten-seconds (extract)
[2022-12-04 04:47:26,414: INFO/MainProcess] Scheduler: Sending due task run-task-ten-seconds (extract)
[2022-12-04 04:47:29,512: INFO/MainProcess] Scheduler: Sending due task run-task-ten-seconds (extract)
[2022-12-04 04:47:36,415: INFO/MainProcess] Scheduler: Sending due task run-task-ten-seconds (extract)
[2022-12-04 04:47:39,513: INFO/MainProcess] Scheduler: Sending due task run-task-ten-seconds (extract)
[2022-12-04 04:47:46,415: INFO/MainProcess] Scheduler: Sending due task run-task-ten-seconds (extract)
[2022-12-04 04:47:49,513: INFO/MainProcess] Scheduler: Sending due task run-task-ten-seconds (extract)
[2022-12-04 04:47:56,415: INFO/MainProcess] Scheduler: Sending due task run-task-ten-seconds (extract)
[2022-12-04 04:47:59,513: INFO/MainProcess] Scheduler: Sending due task run-task-ten-seconds (extract)
[2022-12-04 04:48:06,415: INFO/MainProcess] Scheduler: Sending due task run-task-ten-seconds (extract)
[2022-12-04 04:48:09,514: INFO/MainProcess] Scheduler: Sending due task run-task-ten-seconds (extract)
[2022-12-04 04:48:16,415: INFO/MainProcess] Scheduler: Sending due task run-task-ten-seconds (extract)
[2022-12-04 04:48:19,514: INFO/MainProcess] Scheduler: Sending due task run-task-ten-seconds (extract)
[2022-12-04 04:48:26,415: INFO/MainProcess] Scheduler: Sending due task run-task-ten-seconds (extract)
[2022-12-04 04:48:29,514: INFO/MainProcess] Scheduler: Sending due task run-task-ten-seconds (extract)
[2022-12-04 04:48:36,416: INFO/MainProcess] Scheduler: Sending due task run-task-ten-seconds (extract)
[2022-12-04 04:48:39,514: INFO/MainProcess] Scheduler: Sending due task run-task-ten-seconds (extract)
[2022-12-04 04:48:46,416: INFO/MainProcess] Scheduler: Sending due task run-task-ten-seconds (extract)
[2022-12-04 04:48:49,515: INFO/MainProcess] Scheduler: Sending due task run-task-ten-seconds (extract)
[2022-12-04 04:48:56,416: INFO/MainProcess] Scheduler: Sending due task run-task-ten-seconds (extract)
[2022-12-04 04:48:59,515: INFO/MainProcess] Scheduler: Sending due task run-task-ten-seconds (extract)
[2022-12-04 04:49:06,416: INFO/MainProcess] Scheduler: Sending due task run-task-ten-seconds (extract)
[2022-12-04 04:49:09,515: INFO/MainProcess] Scheduler: Sending due task run-task-ten-seconds (extract)
[2022-12-04 04:49:16,416: INFO/MainProcess] Scheduler: Sending due task run-task-ten-seconds (extract)
[2022-12-04 04:49:19,515: INFO/MainProcess] Scheduler: Sending due task run-task-ten-seconds (extract)
[2022-12-04 04:49:26,416: INFO/MainProcess] Scheduler: Sending due task run-task-ten-seconds (extract)
[2022-12-04 04:49:29,515: INFO/MainProcess] Scheduler: Sending due task run-task-ten-seconds (extract)
[2022-12-04 04:49:36,416: INFO/MainProcess] Scheduler: Sending due task run-task-ten-seconds (extract)
[2022-12-04 04:49:39,517: INFO/MainProcess] Scheduler: Sending due task run-task-ten-seconds (extract)
[2022-12-04 04:49:46,416: INFO/MainProcess] Scheduler: Sending due task run-task-ten-seconds (extract)
[2022-12-04 04:49:49,517: INFO/MainProcess] Scheduler: Sending due task run-task-ten-seconds (extract)
[2022-12-04 04:49:56,416: INFO/MainProcess] Scheduler: Sending due task run-task-ten-seconds (extract)
[2022-12-04 04:49:59,517: INFO/MainProcess] Scheduler: Sending due task run-task-ten-seconds (extract)
[2022-12-04 04:50:06,417: INFO/MainProcess] Scheduler: Sending due task run-task-ten-seconds (extract)
[2022-12-04 04:50:09,518: INFO/MainProcess] Scheduler: Sending due task run-task-ten-seconds (extract)
[2022-12-04 04:50:16,417: INFO/MainProcess] Scheduler: Sending due task run-task-ten-seconds (extract)
[2022-12-04 04:50:19,518: INFO/MainProcess] Scheduler: Sending due task run-task-ten-seconds (extract)
[2022-12-04 04:50:26,417: INFO/MainProcess] Scheduler: Sending due task run-task-ten-seconds (extract)
[2022-12-04 04:50:29,518: INFO/MainProcess] Scheduler: Sending due task run-task-ten-seconds (extract)
[2022-12-04 04:50:36,417: INFO/MainProcess] Scheduler: Sending due task run-task-ten-seconds (extract)
[2022-12-04 04:50:39,518: INFO/MainProcess] Scheduler: Sending due task run-task-ten-seconds (extract)
[2022-12-04 04:50:46,418: INFO/MainProcess] Scheduler: Sending due task run-task-ten-seconds (extract)
[2022-12-04 04:50:49,518: INFO/MainProcess] Scheduler: Sending due task run-task-ten-seconds (extract)
[2022-12-04 04:50:56,418: INFO/MainProcess] Scheduler: Sending due task run-task-ten-seconds (extract)
[2022-12-04 04:50:59,519: INFO/MainProcess] Scheduler: Sending due task run-task-ten-seconds (extract)
[2022-12-04 04:51:06,418: INFO/MainProcess] Scheduler: Sending due task run-task-ten-seconds (extract)
[2022-12-04 04:51:09,519: INFO/MainProcess] Scheduler: Sending due task run-task-ten-seconds (extract)
[2022-12-04 04:51:16,418: INFO/MainProcess] Scheduler: Sending due task run-task-ten-seconds (extract)
[2022-12-04 04:51:19,519: INFO/MainProcess] Scheduler: Sending due task run-task-ten-seconds (extract)
[2022-12-04 04:51:26,418: INFO/MainProcess] Scheduler: Sending due task run-task-ten-seconds (extract)
[2022-12-04 04:51:29,519: INFO/MainProcess] Scheduler: Sending due task run-task-ten-seconds (extract)
[2022-12-04 04:51:36,419: INFO/MainProcess] Scheduler: Sending due task run-task-ten-seconds (extract)
[2022-12-04 04:51:39,519: INFO/MainProcess] Scheduler: Sending due task run-task-ten-seconds (extract)
[2022-12-04 04:51:46,419: INFO/MainProcess] Scheduler: Sending due task run-task-ten-seconds (extract)
[2022-12-04 04:51:49,519: INFO/MainProcess] Scheduler: Sending due task run-task-ten-seconds (extract)
[2022-12-04 04:51:56,419: INFO/MainProcess] Scheduler: Sending due task run-task-ten-seconds (extract)
[2022-12-04 04:51:59,520: INFO/MainProcess] Scheduler: Sending due task run-task-ten-seconds (extract)
[2022-12-04 04:52:06,419: INFO/MainProcess] Scheduler: Sending due task run-task-ten-seconds (extract)
[2022-12-04 04:52:09,520: INFO/MainProcess] Scheduler: Sending due task run-task-ten-seconds (extract)
[2022-12-04 04:52:16,419: INFO/MainProcess] Scheduler: Sending due task run-task-ten-seconds (extract)
[2022-12-04 04:52:19,520: INFO/MainProcess] Scheduler: Sending due task run-task-ten-seconds (extract)
[2022-12-04 04:52:26,419: INFO/MainProcess] Scheduler: Sending due task run-task-ten-seconds (extract)
[2022-12-04 04:52:29,520: INFO/MainProcess] Scheduler: Sending due task run-task-ten-seconds (extract)
[2022-12-04 04:52:36,419: INFO/MainProcess] Scheduler: Sending due task run-task-ten-seconds (extract)
[2022-12-04 04:52:39,520: INFO/MainProcess] Scheduler: Sending due task run-task-ten-seconds (extract)
[2022-12-04 04:52:46,419: INFO/MainProcess] Scheduler: Sending due task run-task-ten-seconds (extract)
[2022-12-04 04:52:49,521: INFO/MainProcess] Scheduler: Sending due task run-task-ten-seconds (extract)
[2022-12-04 04:52:56,419: INFO/MainProcess] Scheduler: Sending due task run-task-ten-seconds (extract)
[2022-12-04 04:52:59,521: INFO/MainProcess] Scheduler: Sending due task run-task-ten-seconds (extract)
[2022-12-04 04:53:06,419: INFO/MainProcess] Scheduler: Sending due task run-task-ten-seconds (extract)
[2022-12-04 04:53:09,521: INFO/MainProcess] Scheduler: Sending due task run-task-ten-seconds (extract)
[2022-12-04 04:53:16,420: INFO/MainProcess] Scheduler: Sending due task run-task-ten-seconds (extract)
[2022-12-04 04:53:19,521: INFO/MainProcess] Scheduler: Sending due task run-task-ten-seconds (extract)
[2022-12-04 04:53:26,420: INFO/MainProcess] Scheduler: Sending due task run-task-ten-seconds (extract)
[2022-12-04 04:53:29,521: INFO/MainProcess] Scheduler: Sending due task run-task-ten-seconds (extract)
[2022-12-04 04:53:36,420: INFO/MainProcess] Scheduler: Sending due task run-task-ten-seconds (extract)
[2022-12-04 04:53:39,522: INFO/MainProcess] Scheduler: Sending due task run-task-ten-seconds (extract)
[2022-12-04 04:53:46,420: INFO/MainProcess] Scheduler: Sending due task run-task-ten-seconds (extract)
[2022-12-04 04:53:49,522: INFO/MainProcess] Scheduler: Sending due task run-task-ten-seconds (extract)
[2022-12-04 04:53:56,420: INFO/MainProcess] Scheduler: Sending due task run-task-ten-seconds (extract)
[2022-12-04 04:53:59,522: INFO/MainProcess] Scheduler: Sending due task run-task-ten-seconds (extract)
[2022-12-04 04:54:06,421: INFO/MainProcess] Scheduler: Sending due task run-task-ten-seconds (extract)
[2022-12-04 04:54:09,523: INFO/MainProcess] Scheduler: Sending due task run-task-ten-seconds (extract)
[2022-12-04 04:54:16,421: INFO/MainProcess] Scheduler: Sending due task run-task-ten-seconds (extract)
[2022-12-04 04:54:19,523: INFO/MainProcess] Scheduler: Sending due task run-task-ten-seconds (extract)
[2022-12-04 04:54:26,422: INFO/MainProcess] Scheduler: Sending due task run-task-ten-seconds (extract)
[2022-12-04 04:54:29,523: INFO/MainProcess] Scheduler: Sending due task run-task-ten-seconds (extract)
[2022-12-04 04:54:36,422: INFO/MainProcess] Scheduler: Sending due task run-task-ten-seconds (extract)
[2022-12-04 04:54:39,523: INFO/MainProcess] Scheduler: Sending due task run-task-ten-seconds (extract)
[2022-12-04 04:54:46,422: INFO/MainProcess] Scheduler: Sending due task run-task-ten-seconds (extract)
[2022-12-04 04:54:49,523: INFO/MainProcess] Scheduler: Sending due task run-task-ten-seconds (extract)
[2022-12-04 04:54:56,422: INFO/MainProcess] Scheduler: Sending due task run-task-ten-seconds (extract)
[2022-12-04 04:54:59,524: INFO/MainProcess] Scheduler: Sending due task run-task-ten-seconds (extract)
[2022-12-04 04:55:06,423: INFO/MainProcess] Scheduler: Sending due task run-task-ten-seconds (extract)
[2022-12-04 04:55:09,524: INFO/MainProcess] Scheduler: Sending due task run-task-ten-seconds (extract)
[2022-12-04 04:55:16,423: INFO/MainProcess] Scheduler: Sending due task run-task-ten-seconds (extract)
[2022-12-04 04:55:19,524: INFO/MainProcess] Scheduler: Sending due task run-task-ten-seconds (extract)
[2022-12-04 04:55:26,423: INFO/MainProcess] Scheduler: Sending due task run-task-ten-seconds (extract)
[2022-12-04 04:55:29,524: INFO/MainProcess] Scheduler: Sending due task run-task-ten-seconds (extract)
[2022-12-04 04:55:36,423: INFO/MainProcess] Scheduler: Sending due task run-task-ten-seconds (extract)
[2022-12-04 04:55:39,524: INFO/MainProcess] Scheduler: Sending due task run-task-ten-seconds (extract)
[2022-12-04 04:55:46,423: INFO/MainProcess] Scheduler: Sending due task run-task-ten-seconds (extract)
[2022-12-04 04:55:49,525: INFO/MainProcess] Scheduler: Sending due task run-task-ten-seconds (extract)
[2022-12-04 04:55:56,423: INFO/MainProcess] Scheduler: Sending due task run-task-ten-seconds (extract)
[2022-12-04 04:55:59,525: INFO/MainProcess] Scheduler: Sending due task run-task-ten-seconds (extract)
[2022-12-04 04:56:06,423: INFO/MainProcess] Scheduler: Sending due task run-task-ten-seconds (extract)
[2022-12-04 04:56:09,525: INFO/MainProcess] Scheduler: Sending due task run-task-ten-seconds (extract)
[2022-12-04 04:56:16,423: INFO/MainProcess] Scheduler: Sending due task run-task-ten-seconds (extract)
[2022-12-04 04:56:19,526: INFO/MainProcess] Scheduler: Sending due task run-task-ten-seconds (extract)
[2022-12-04 04:56:26,423: INFO/MainProcess] Scheduler: Sending due task run-task-ten-seconds (extract)
[2022-12-04 04:56:29,526: INFO/MainProcess] Scheduler: Sending due task run-task-ten-seconds (extract)
[2022-12-04 04:56:36,423: INFO/MainProcess] Scheduler: Sending due task run-task-ten-seconds (extract)
[2022-12-04 04:56:39,526: INFO/MainProcess] Scheduler: Sending due task run-task-ten-seconds (extract)
[2022-12-04 04:56:46,423: INFO/MainProcess] Scheduler: Sending due task run-task-ten-seconds (extract)
[2022-12-04 04:56:49,526: INFO/MainProcess] Scheduler: Sending due task run-task-ten-seconds (extract)
[2022-12-04 04:56:56,424: INFO/MainProcess] Scheduler: Sending due task run-task-ten-seconds (extract)
[2022-12-04 04:56:59,526: INFO/MainProcess] Scheduler: Sending due task run-task-ten-seconds (extract)
[2022-12-04 04:57:06,424: INFO/MainProcess] Scheduler: Sending due task run-task-ten-seconds (extract)
[2022-12-04 04:57:09,526: INFO/MainProcess] Scheduler: Sending due task run-task-ten-seconds (extract)
[2022-12-04 04:57:16,424: INFO/MainProcess] Scheduler: Sending due task run-task-ten-seconds (extract)
[2022-12-04 04:57:19,526: INFO/MainProcess] Scheduler: Sending due task run-task-ten-seconds (extract)
[2022-12-04 04:57:26,424: INFO/MainProcess] Scheduler: Sending due task run-task-ten-seconds (extract)
[2022-12-04 04:57:29,527: INFO/MainProcess] Scheduler: Sending due task run-task-ten-seconds (extract)
[2022-12-04 04:57:36,424: INFO/MainProcess] Scheduler: Sending due task run-task-ten-seconds (extract)
[2022-12-04 04:57:39,527: INFO/MainProcess] Scheduler: Sending due task run-task-ten-seconds (extract)
[2022-12-04 04:57:46,424: INFO/MainProcess] Scheduler: Sending due task run-task-ten-seconds (extract)
[2022-12-04 04:57:49,527: INFO/MainProcess] Scheduler: Sending due task run-task-ten-seconds (extract)
[2022-12-04 04:57:56,424: INFO/MainProcess] Scheduler: Sending due task run-task-ten-seconds (extract)
[2022-12-04 04:57:59,528: INFO/MainProcess] Scheduler: Sending due task run-task-ten-seconds (extract)
[2022-12-04 04:58:06,425: INFO/MainProcess] Scheduler: Sending due task run-task-ten-seconds (extract)
[2022-12-04 04:58:09,528: INFO/MainProcess] Scheduler: Sending due task run-task-ten-seconds (extract)
[2022-12-04 04:58:16,425: INFO/MainProcess] Scheduler: Sending due task run-task-ten-seconds (extract)
[2022-12-04 04:58:19,528: INFO/MainProcess] Scheduler: Sending due task run-task-ten-seconds (extract)
[2022-12-04 04:58:26,425: INFO/MainProcess] Scheduler: Sending due task run-task-ten-seconds (extract)
[2022-12-04 04:58:29,528: INFO/MainProcess] Scheduler: Sending due task run-task-ten-seconds (extract)
[2022-12-04 04:58:36,426: INFO/MainProcess] Scheduler: Sending due task run-task-ten-seconds (extract)
[2022-12-04 04:58:39,532: INFO/MainProcess] Scheduler: Sending due task run-task-ten-seconds (extract)
[2022-12-04 04:58:46,426: INFO/MainProcess] Scheduler: Sending due task run-task-ten-seconds (extract)
[2022-12-04 04:58:49,532: INFO/MainProcess] Scheduler: Sending due task run-task-ten-seconds (extract)
[2022-12-04 04:58:56,426: INFO/MainProcess] Scheduler: Sending due task run-task-ten-seconds (extract)
[2022-12-04 04:58:59,532: INFO/MainProcess] Scheduler: Sending due task run-task-ten-seconds (extract)
[2022-12-04 04:59:06,426: INFO/MainProcess] Scheduler: Sending due task run-task-ten-seconds (extract)
